,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Name,Sector
16,2021-05-25,9.704999923706055,9.704999923706055,9.704999923706055,9.704999923706055,900,0.0,0,GAPA,G&P Acquisition Corp. Class A Common Stock,Financial Services
17,2021-05-26,9.710000038146973,9.720000267028809,9.699999809265137,9.720000267028809,11800,0.0,0,GAPA,G&P Acquisition Corp. Class A Common Stock,Financial Services
18,2021-05-27,9.720000267028809,9.720000267028809,9.65999984741211,9.680000305175781,40400,0.0,0,GAPA,G&P Acquisition Corp. Class A Common Stock,Financial Services
0,2021-04-29,22.57774053551116,22.62736118611892,22.240314811240236,22.39910316467285,521000,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
1,2021-04-30,22.329633546912152,22.915166311352593,22.240314861291985,22.825847625732422,806000,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
2,2021-05-03,22.76630271402409,22.905242051875586,22.577740832006693,22.657135009765625,829300,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
3,2021-05-04,22.65713626890983,22.90524332480806,22.62736274075566,22.86554718017578,553900,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
4,2021-05-05,22.875469709176716,23.123576764126167,22.875469709176716,23.06403160095215,358500,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
5,2021-05-06,23.09380365208721,23.12357528531695,22.885392754946622,22.925090789794922,437700,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
6,2021-05-07,23.014409475297104,23.04418110852684,22.805998578156515,22.925090789794922,499500,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
7,2021-05-10,22.974711410362033,23.27244099261491,22.92509075977313,23.024333953857422,629400,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
8,2021-05-11,22.78615073741022,23.193048043991517,22.77622812109223,22.805999755859375,573400,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
9,2021-05-12,22.790000915527344,22.93000030517578,21.5,21.90999984741211,1944000,0.174,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
10,2021-05-13,21.989999771118164,22.459999084472656,21.989999771118164,22.170000076293945,698800,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
11,2021-05-14,22.350000381469727,22.469999313354492,22.299999237060547,22.350000381469727,658900,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
12,2021-05-17,22.329999923706055,22.43000030517578,22.200000762939453,22.309999465942383,420300,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
13,2021-05-18,22.299999237060547,22.329999923706055,22.15999984741211,22.209999084472656,538000,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
14,2021-05-19,22.100000381469727,22.170000076293945,21.899999618530273,22.100000381469727,594700,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
15,2021-05-20,22.100000381469727,22.5,22.100000381469727,22.139999389648438,481700,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
16,2021-05-21,22.190000534057617,22.420000076293945,22.110000610351562,22.1200008392334,464200,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
17,2021-05-24,22.200000762939453,22.389999389648438,22.1299991607666,22.350000381469727,421500,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
18,2021-05-25,22.440000534057617,22.559999465942383,22.350000381469727,22.399999618530273,441500,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
19,2021-05-26,22.530000686645508,22.56999969482422,22.399999618530273,22.520000457763672,388800,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
20,2021-05-27,22.579999923706055,22.670000076293945,22.40999984741211,22.510000228881836,280500,0.0,0,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,Financial Services
0,2021-04-29,14.229999542236328,14.229999542236328,13.630000114440918,13.789999961853027,232700,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
1,2021-04-30,13.5600004196167,13.670000076293945,13.210000038146973,13.239999771118164,241900,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
2,2021-05-03,13.390000343322754,13.4399995803833,13.199999809265137,13.359999656677246,255400,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
3,2021-05-04,13.220000267028809,13.220000267028809,12.380000114440918,12.770000457763672,268800,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
4,2021-05-05,12.760000228881836,13.15999984741211,12.760000228881836,13.050000190734863,320300,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
5,2021-05-06,13.050000190734863,13.130000114440918,12.484999656677246,12.770000457763672,327300,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
6,2021-05-07,12.84000015258789,13.899999618530273,12.84000015258789,13.329999923706055,285700,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
7,2021-05-10,13.170000076293945,13.265000343322754,12.819999694824219,12.84000015258789,257400,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
8,2021-05-11,12.4399995803833,13.100000381469727,12.359999656677246,13.010000228881836,316900,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
9,2021-05-12,12.729999542236328,12.869999885559082,12.329999923706055,12.359999656677246,322300,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
10,2021-05-13,12.329999923706055,12.770000457763672,12.329999923706055,12.699999809265137,299400,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
11,2021-05-14,12.90999984741211,13.479999542236328,12.600000381469727,13.029999732971191,313300,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
12,2021-05-17,12.920000076293945,13.0,12.489999771118164,12.6899995803833,252400,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
13,2021-05-18,12.670000076293945,12.930000305175781,12.5649995803833,12.619999885559082,476200,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
14,2021-05-19,12.329999923706055,12.729999542236328,12.050000190734863,12.550000190734863,390500,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
15,2021-05-20,12.850000381469727,13.050000190734863,12.550000190734863,12.699999809265137,323500,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
16,2021-05-21,12.739999771118164,13.1899995803833,12.670000076293945,13.109999656677246,373200,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
17,2021-05-24,13.260000228881836,13.869999885559082,13.140000343322754,13.850000381469727,266300,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
18,2021-05-25,13.869999885559082,14.239999771118164,13.0600004196167,13.359999656677246,1575700,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
19,2021-05-26,13.489999771118164,14.210000038146973,13.380000114440918,14.170000076293945,215300,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
20,2021-05-27,14.199999809265137,14.305000305175781,13.954999923706055,14.279999732971191,446000,0.0,0,DESP,Despegar.com Corp. Ordinary Shares,Consumer Cyclical
0,2021-04-29,14.67991881357793,14.709836859532897,14.669945814567095,14.68989086151123,5900,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
1,2021-04-30,14.729783188096114,14.729783188096114,14.65997314453125,14.65997314453125,1300,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
2,2021-05-03,14.66994591460105,14.709836959838867,14.65997291552221,14.709836959838867,1300,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
3,2021-05-04,14.68989119115759,14.68989119115759,14.65997314453125,14.65997314453125,2500,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
4,2021-05-05,14.739755005997845,14.739755005997845,14.679918913679888,14.709836959838867,1400,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
5,2021-05-06,14.699864387512207,14.699864387512207,14.699864387512207,14.699864387512207,100,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
6,2021-05-07,14.7597005476796,14.809564590454103,14.7597005476796,14.809564590454102,3800,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
7,2021-05-10,14.789619085074614,14.909292221069334,14.779646085972335,14.909292221069336,2300,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
8,2021-05-11,14.829510261917676,14.889347305984456,14.829510261917676,14.839483261108398,2600,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
9,2021-05-12,14.739754676818848,14.739754676818848,14.739754676818848,14.739754676818848,300,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
10,2021-05-13,14.679918615158376,14.679918615158376,14.630054571855723,14.649999618530273,11800,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
11,2021-05-14,14.6899995803833,14.6899995803833,14.65999984741211,14.65999984741211,600,0.04,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
12,2021-05-17,14.699999809265137,14.699999809265137,14.470000267028809,14.640000343322754,7400,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
13,2021-05-18,14.65999984741211,14.65999984741211,14.619999885559082,14.619999885559082,900,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
14,2021-05-19,14.59000015258789,14.609999656677246,14.420000076293945,14.609999656677246,9800,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
15,2021-05-20,14.640000343322754,14.699999809265137,14.640000343322754,14.699999809265137,6900,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
16,2021-05-21,14.680000305175781,14.75,14.670000076293945,14.680000305175781,4000,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
17,2021-05-24,14.670000076293945,14.75,14.670000076293945,14.720000267028809,3400,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
18,2021-05-25,14.710000038146973,14.770000457763672,14.699999809265137,14.760000228881836,10400,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
19,2021-05-26,14.789999961853027,14.789999961853027,14.779999732971191,14.779999732971191,800,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
20,2021-05-27,14.84000015258789,14.84000015258789,14.84000015258789,14.84000015258789,300,0.0,0,DTF,DTF Tax-Free Income Inc. Common Stock,Financial Services
0,2021-04-29,13.819999694824219,13.960000038146973,13.329999923706055,13.729999542236328,8118500,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
1,2021-04-30,13.579999923706055,13.720000267028809,13.09000015258789,13.119999885559082,8443700,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
2,2021-05-03,13.010000228881836,13.039999961853027,12.15999984741211,12.289999961853027,16960900,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
3,2021-05-04,12.050000190734863,12.079999923706055,11.460000038146973,11.979999542236328,14337200,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
4,2021-05-05,11.800000190734863,11.9399995803833,11.300000190734863,11.369999885559082,7528900,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
5,2021-05-06,11.210000038146973,11.600000381469727,11.0600004196167,11.300000190734863,12587000,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
6,2021-05-07,11.359999656677246,11.640000343322754,10.880000114440918,11.279999732971191,11114200,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
7,2021-05-10,11.1899995803833,11.1899995803833,10.149999618530273,10.260000228881836,19425500,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
8,2021-05-11,9.729999542236328,10.8100004196167,9.609999656677246,10.6899995803833,14918800,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
9,2021-05-12,10.5,10.8100004196167,10.149999618530273,10.289999961853027,8427100,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
10,2021-05-13,10.350000381469727,10.609999656677246,9.75,9.949999809265137,12842900,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
11,2021-05-14,11.649999618530273,11.789999961853027,10.140000343322754,10.5,39982300,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
12,2021-05-17,10.529999732971191,11.380000114440918,10.4399995803833,11.220000267028809,25531600,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
13,2021-05-18,11.279999732971191,12.649999618530273,11.039999961853027,12.199999809265137,30883900,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
14,2021-05-19,11.720000267028809,12.5600004196167,11.449999809265137,12.5,18485900,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
15,2021-05-20,13.09000015258789,13.100000381469727,11.930000305175781,12.329999923706055,16646100,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
16,2021-05-21,12.25,12.59000015258789,12.149999618530273,12.470000267028809,10630500,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
17,2021-05-24,12.260000228881836,12.739999771118164,11.9399995803833,12.539999961853027,11171100,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
18,2021-05-25,12.609999656677246,12.979999542236328,12.270000457763672,12.510000228881836,8777800,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
19,2021-05-26,12.5,13.270000457763672,12.470000267028809,12.979999542236328,12010300,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
20,2021-05-27,12.899999618530273,13.619999885559082,12.829999923706055,13.609999656677246,13553700,0.0,0,FSR,Fisker Inc. Class A Common Stock,Consumer Cyclical
0,2021-04-29,39.0,39.22999954223633,37.2599983215332,37.70000076293945,1469600,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
1,2021-04-30,37.58000183105469,37.959999084472656,36.95000076293945,37.4900016784668,1060400,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
2,2021-05-03,37.86000061035156,39.47999954223633,37.7400016784668,38.70000076293945,1703800,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
3,2021-05-04,38.5,38.560001373291016,37.349998474121094,38.34000015258789,1418400,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
4,2021-05-05,38.540000915527344,39.36000061035156,38.400001525878906,39.02000045776367,978500,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
5,2021-05-06,39.130001068115234,41.02000045776367,38.529998779296875,40.619998931884766,2814800,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
6,2021-05-07,40.2400016784668,41.130001068115234,40.0,40.75,831700,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
7,2021-05-10,41.0099983215332,42.29999923706055,40.63999938964844,40.779998779296875,2217200,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
8,2021-05-11,39.630001068115234,40.22999954223633,38.29999923706055,40.0099983215332,1414900,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
9,2021-05-12,39.97999954223633,40.189998626708984,37.72999954223633,38.04999923706055,1194200,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
10,2021-05-13,38.189998626708984,39.38999938964844,37.61000061035156,38.529998779296875,758500,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
11,2021-05-14,38.869998931884766,41.970001220703125,38.779998779296875,41.290000915527344,1951300,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
12,2021-05-17,41.18000030517578,42.90999984741211,41.040000915527344,42.810001373291016,1406600,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
13,2021-05-18,43.5,43.599998474121094,41.54999923706055,41.849998474121094,943100,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
14,2021-05-19,40.65999984741211,40.81999969482422,38.900001525878906,40.540000915527344,1191400,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
15,2021-05-20,40.75,40.90999984741211,36.65999984741211,37.40999984741211,3212600,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
16,2021-05-21,37.95000076293945,38.31999969482422,36.689998626708984,37.15999984741211,1599400,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
17,2021-05-24,37.279998779296875,38.150001525878906,36.81999969482422,37.63999938964844,1541500,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
18,2021-05-25,37.939998626708984,38.5,37.209999084472656,38.04999923706055,2857800,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
19,2021-05-26,40.75,43.900001525878906,40.45000076293945,41.02000045776367,6395700,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
20,2021-05-27,41.15999984741211,44.06999969482422,41.13999938964844,43.900001525878906,4047500,0.0,0,ANF,Abercrombie & Fitch Company Common Stock,Consumer Cyclical
0,2021-04-29,5.393668803876198,5.41353496899806,5.393668803876198,5.403602123260498,145700,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
1,2021-04-30,5.423468087716271,5.4731337355066865,5.403601923329449,5.4532670974731445,372200,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
2,2021-05-03,5.443334555766524,5.502933052251768,5.443334555766524,5.4731340408325195,429500,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
3,2021-05-04,5.443334603429955,5.463200769098991,5.393668952433991,5.413535118103027,496600,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
4,2021-05-05,5.413534816141732,5.4433342998064775,5.393668651580811,5.3936686515808105,271200,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
5,2021-05-06,5.413534942762501,5.443334427124246,5.3936687777369166,5.433401107788086,153600,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
6,2021-05-07,5.433400933086323,5.463200416489915,5.423468087716271,5.4532670974731445,198100,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
7,2021-05-10,5.463200569152832,5.50293289903675,5.453267249858485,5.463200569152832,338200,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
8,2021-05-11,5.45326742543519,5.463200745049355,5.4433345794677725,5.443334579467773,197100,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
9,2021-05-12,5.453267249858485,5.512866218331096,5.433401084916526,5.463200569152832,428800,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
10,2021-05-13,5.473133865658338,5.493000030517578,5.4334010622931235,5.493000030517578,488300,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
11,2021-05-14,5.489999771118164,5.539999961853027,5.480000019073486,5.510000228881836,241300,0.037,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
12,2021-05-17,5.510000228881836,5.550000190734863,5.5,5.53000020980835,211100,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
13,2021-05-18,5.53000020980835,5.550000190734863,5.510000228881836,5.510000228881836,255400,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
14,2021-05-19,5.5,5.539999961853027,5.5,5.539999961853027,258500,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
15,2021-05-20,5.539999961853027,5.550000190734863,5.510000228881836,5.510000228881836,321600,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
16,2021-05-21,5.510000228881836,5.53000020980835,5.510000228881836,5.519999980926514,248600,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
17,2021-05-24,5.539999961853027,5.570000171661377,5.53000020980835,5.539999961853027,359100,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
18,2021-05-25,5.550000190734863,5.599999904632568,5.550000190734863,5.599999904632568,127600,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
19,2021-05-26,5.599999904632568,5.619999885559082,5.579999923706055,5.599999904632568,316800,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
20,2021-05-27,5.579999923706055,5.619999885559082,5.579999923706055,5.590000152587891,166200,0.0,0,GIM,Templeton Global Income Fund Inc. Common Stock,Financial Services
0,2021-04-29,10.100000381469727,10.15999984741211,10.100000381469727,10.15999984741211,300,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
1,2021-04-30,10.121999740600586,10.170000076293945,10.114999771118164,10.149999618530273,1300,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
2,2021-05-03,10.15999984741211,10.15999984741211,10.15999984741211,10.15999984741211,4400,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
3,2021-05-04,10.100000381469727,10.119999885559082,10.100000381469727,10.119999885559082,1800,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
4,2021-05-05,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,2800,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
5,2021-05-06,10.199999809265137,10.199999809265137,10.069999694824219,10.100000381469727,283700,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
6,2021-05-07,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
7,2021-05-10,10.100000381469727,10.100000381469727,10.020000457763672,10.100000381469727,257500,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
8,2021-05-11,10.107999801635742,10.109999656677246,10.0600004196167,10.109999656677246,25800,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
9,2021-05-12,10.109999656677246,10.109999656677246,10.109999656677246,10.109999656677246,0,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
10,2021-05-13,10.109999656677246,10.109999656677246,10.109999656677246,10.109999656677246,0,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
11,2021-05-14,10.0600004196167,10.0600004196167,10.0,10.039999961853027,18000,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
12,2021-05-17,10.0,10.0,10.0,10.0,2500,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
13,2021-05-18,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,200,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
14,2021-05-19,10.050000190734863,10.055000305175781,10.0,10.0,3000,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
15,2021-05-20,10.050000190734863,10.050000190734863,9.949999809265137,9.949999809265137,4500,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
16,2021-05-21,9.949999809265137,9.949999809265137,9.899999618530273,9.899999618530273,21300,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
17,2021-05-24,9.899999618530273,9.899999618530273,9.8100004196167,9.850000381469727,84100,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
18,2021-05-25,9.8100004196167,9.880000114440918,9.789999961853027,9.880000114440918,180400,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
19,2021-05-26,9.970000267028809,9.970000267028809,9.890000343322754,9.890000343322754,300,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
20,2021-05-27,9.890000343322754,9.9399995803833,9.890000343322754,9.899999618530273,1800,0.0,0,TPGS,TPG Pace Solutions Corp. Class A Ordinary Shares,Financial Services
0,2021-04-29,13.109352465290934,13.15923508359356,13.099375561050426,13.1392822265625,13300,0.0,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
1,2021-04-30,13.119328498840332,13.15923516459806,13.099375641686448,13.119328498840332,10100,0.0,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
2,2021-05-03,13.109352382622289,13.169211904787943,13.109352382622289,13.159235000610352,29500,0.0,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
3,2021-05-04,13.169211933477431,13.308885737918159,13.169211933477431,13.2689790725708,25600,0.0,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
4,2021-05-05,13.318862996246093,13.318862996246093,13.23904966342926,13.298909187316895,15500,0.0,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
5,2021-05-06,13.27895597677013,13.318862642117486,13.19914169462546,13.2689790725708,56800,0.0,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
6,2021-05-07,13.388699203595833,13.468512535095215,13.318862776396363,13.468512535095215,27400,0.0,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
7,2021-05-10,13.428606489531358,13.638116732255732,13.428606489531358,13.54832649230957,22900,0.0,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
8,2021-05-11,13.468512723435285,13.568279864929611,13.448558914556429,13.538349151611328,16100,0.0,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
9,2021-05-12,13.57825568051856,14.007253052573102,13.518396157387672,13.687999725341797,98300,0.0,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
10,2021-05-13,13.717929213088237,13.717929213088237,13.588232313626863,13.638115882873535,14200,0.0,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
11,2021-05-14,13.668045808017743,13.668045808017743,13.568279619775982,13.598209381103516,12200,0.0,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
12,2021-05-17,13.628139543189986,13.847626686096191,13.578255971877216,13.847626686096191,21500,0.0,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
13,2021-05-18,13.847626995530016,13.847626995530016,13.52837365431434,13.658069610595703,54600,0.0,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
14,2021-05-19,13.687999725341795,13.797742818715067,13.598209489195499,13.687999725341797,20800,0.0,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
15,2021-05-20,13.6899995803833,13.699999809265137,13.569999694824219,13.569999694824219,14500,0.032,0,WIA,Western Asset Inflation-Linked Income Fund,Financial Services
